id,title,overview,genres,keywords,release_date,vote_average,vote_count,popularity,poster_path,original_language
262841,Monster Trucks,"Tripp is a high school senior with a knack for building trucks who makes an incredible discovery - a gas-guzzling creature named Creech. To protect his mischievous new friend, Tripp hides Creech under the hood of his latest creation, turning it into a real-life super-powered Monster Truck. Together, this unlikely duo with a shared taste for speed team up on a wild and unforgettable journey to reunite Creech with his family.","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 1415, ""name"": ""small town""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 158606, ""name"": ""pickup truck""}, {""id"": 209220, ""name"": ""live action and animation""}, {""id"": 210419, ""name"": ""monster truck""}]",2016-12-21,6.088,902,4.2178,/aUzNybWqURfeg9BveLr4GOVCkti.jpg,en
1547527,Stay,"Kiara, a PhD author on African spirituality, and Miles, a former MMA fighter turned trainer, facing the end of their marriage. They encounter supernatural forces and go from fighting one another to fighting for their lives. To survive, they must conquer darkness with love.","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",[],2025-10-07,3.9,7,5.3332,/kRMzvzxjClWJn7bQtaRLQ2qhb6c.jpg,en
14451,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 2652, ""name"": ""nazi""}, {""id"": 10327, ""name"": ""undead""}, {""id"": 1191, ""name"": ""norway""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 161178, ""name"": ""wintry""}]",2009-01-09,6.0,1202,5.1712,/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,no
522402,Finch,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 4458, ""name"": ""post-apocalyptic future""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 173971, ""name"": ""taunting""}, {""id"": 178895, ""name"": ""questioning""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 190531, ""name"": ""speculative""}, {""id"": 202647, ""name"": ""humanity""}, {""id"": 220815, ""name"": ""unassuming""}, {""id"": 225219, ""name"": ""reflective""}, {""id"": 281659, ""name"": ""wistful""}, {""id"": 293649, ""name"": ""provocative""}, {""id"": 319397, ""name"": ""witty""}, {""id"": 322255, ""name"": ""sinister""}, {""id"": 324713, ""name"": ""whimsical""}, {""id"": 325843, ""name"": ""pretentious""}, {""id"": 325849, ""name"": ""sincere""}, {""id"": 325850, ""name"": ""skeptical""}, {""id"": 325851, ""name"": ""straightforward""}, {""id"": 325853, ""name"": ""sympathetic""}, {""id"": 325854, ""name"": ""tragic""}, {""id"": 325856, ""name"": ""vibrant""}]",2021-11-04,7.813,3838,4.5312,/eEJtzD1F05xDipFEDY98CTH5yZn.jpg,en
339527,Solace,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer.","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 1812, ""name"": ""fbi""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 4715, ""name"": ""autopsy""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 10170, ""name"": ""premonition""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 11727, ""name"": ""crime scene""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 15208, ""name"": ""biting""}, {""id"": 34038, ""name"": ""intrigue""}, {""id"": 164148, ""name"": ""dark past""}, {""id"": 239797, ""name"": ""complex""}, {""id"": 267111, ""name"": ""vision of the future""}, {""id"": 293649, ""name"": ""provocative""}, {""id"": 314730, ""name"": ""suspenseful""}]",2015-09-03,6.429,2343,4.4019,/pbcXpZgem8kgr90RwIUNAbC2ite.jpg,en
65692,Calamity,"Funny banter about love, sex, social status, and other ideals, while a new railway employee is trained and sent on his first run as driver.","[{""id"": 35, ""name"": ""Comedy""}]","[{""id"": 187056, ""name"": ""woman director""}]",1982-01-29,5.5,10,5.0724,/ActIglBGgeqO8KSiEwo63C8Dl4J.jpg,cs
51736,Bloomington,A former child actress attends college in search of independence and ends up becoming romantically involved with a female professor. Their relationship thrives until an opportunity to return to acting forces her to make life-altering decisions.,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 15136, ""name"": ""female homosexuality""}, {""id"": 155620, ""name"": ""former child star""}, {""id"": 155621, ""name"": ""child star""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 264386, ""name"": ""lesbian""}]",2010-06-23,6.527,167,4.6841,/vCHFXTpoDiQNwKB66ulnxOraQAt.jpg,en
10064,Edison,"In the troubled city of Edison, a young journalist, his jaded editor, and an honest investigator from the district attorney's office join forces to gather evidence against corrupt members of an elite police unit.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 796, ""name"": ""police brutality""}, {""id"": 8498, ""name"": ""elite unit""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 14522, ""name"": ""co-workers relationship""}, {""id"": 164698, ""name"": ""boyfriend girlfriend relationship""}, {""id"": 220362, ""name"": ""investigative journalist""}]",2005-07-29,5.3,356,5.219,/7K2amWJd9lASC9R04M7IfVklBc1.jpg,en
171942,Take the X Train,"Ishihara Toru is an everyday guy with an on-and-off girlfriend and a position working for a train buff. Things become complicated when a ghostly vehicle dubbed the X Train begins to ride the rails, destroying everything in its path. Somehow, it seems that Toru is connected with the X Train by a strange power, which draws the attention of some very dangerous and power hungry people who would wield it for their own...","[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 365, ""name"": ""ghost train""}, {""id"": 12190, ""name"": ""cyberpunk""}]",1987-11-06,3.2,4,4.4671,/u6FlEwOY8oXU1d6AbkoH3mCclrm.jpg,ja
59961,Safe House,"A dangerous CIA renegade resurfaces after a decade on the run. When the safe house he's remanded to is attacked by mercenaries, a rookie operative escapes with him. Now, the unlikely allies must stay alive long enough to uncover who wants them dead.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 779, ""name"": ""martial arts""}, {""id"": 591, ""name"": ""central intelligence agency (cia)""}, {""id"": 3523, ""name"": ""microchip""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 41668, ""name"": ""safe house""}, {""id"": 176802, ""name"": ""rogue agent""}, {""id"": 176806, ""name"": ""cape town, south africa""}, {""id"": 176809, ""name"": ""football (soccer) stadium""}, {""id"": 243819, ""name"": ""consulate""}]",2012-02-08,6.486,3837,4.2571,/7CBhSjQa07LYt0RGejYjWugGmdV.jpg,en
657198,Don Juan,"Jilted on his wedding day, Laurent, a stage actor playing the role of the famous seducer Don Juan, cannot help but see his ex-fiancée in every women he meets. In an attempt to mend his broken heart and ego, he tries to seduce them all but none are receptive to his elaborate (and musical) advances. Meanwhile, at the theater, the leading lady quits and the production brings in Laurent’s ex-fiancée as the replacement.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",[],2022-05-23,3.944,45,4.8331,/2lhmSCuUz24zwpbow9MTuV9S2iZ.jpg,fr
11674,101 Dalmatians,"An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.","[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 212, ""name"": ""london, england""}, {""id"": 5154, ""name"": ""fur""}, {""id"": 7024, ""name"": ""fashion designer""}, {""id"": 8841, ""name"": ""puppy""}, {""id"": 14814, ""name"": ""fur coat""}, {""id"": 15101, ""name"": ""based on children's book""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 158369, ""name"": ""dalmatian""}, {""id"": 166726, ""name"": ""female villain""}, {""id"": 208152, ""name"": ""pets""}, {""id"": 245230, ""name"": ""live action remake""}, {""id"": 259376, ""name"": ""playful""}]",1996-11-27,5.942,3573,5.6233,/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,en
421658,Final Score,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 2020, ""name"": ""revolution""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 176809, ""name"": ""football (soccer) stadium""}, {""id"": 220815, ""name"": ""unassuming""}, {""id"": 234655, ""name"": ""football (soccer) match""}, {""id"": 325765, ""name"": ""amused""}, {""id"": 325814, ""name"": ""familiar""}, {""id"": 325820, ""name"": ""gentle""}, {""id"": 325853, ""name"": ""sympathetic""}, {""id"": 325856, ""name"": ""vibrant""}]",2018-09-07,6.086,557,4.536,/5m3FEfxGQ7MdNNfUwNtA6paXRDs.jpg,en
541927,Min älskade,"""My Love"" - A drama rich in symbols about an unsuccessful Norwegian bookseller. With a bag filled with quirky literature he wanders through Stockholm, trying to find book buyers.","[{""id"": 18, ""name"": ""Drama""}]",[],1979-03-12,0.0,0,4.6321,/by9Pb8uNErjwxltX2w7IEO31v38.jpg,sv
761226,Welcome Home,Welcome Home is being touted as a psychological drama with lots of thrills. The movie follows a pregnant woman living in a house. She is visited by a few other ladies presumably some officials and ask her about her lifestyle.,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 548, ""name"": ""countryside""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 14636, ""name"": ""india""}, {""id"": 18171, ""name"": ""thunderstorm""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 161223, ""name"": ""census taker""}, {""id"": 167608, ""name"": ""scooter""}, {""id"": 332598, ""name"": ""brutal violence""}]",2020-11-06,6.413,23,4.6074,/bwYxdxIc3jUbivBB425MfhkBzw7.jpg,hi
522098,Babyteeth,A terminally ill teen upsets her parents when she falls in love with a small-time drug dealer.,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 5656, ""name"": ""sydney, australia""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 14964, ""name"": ""drugs""}, {""id"": 18035, ""name"": ""family""}]",2020-06-15,6.877,386,5.2585,/aINpljdt3VVMrCLtJW4BektwYOp.jpg,en
357096,I Spit on Your Grave III: Vengeance Is Mine,"Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. She’s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friend’s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system won’t – make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 570, ""name"": ""rape""}, {""id"": 6149, ""name"": ""police""}, {""id"": 703, ""name"": ""detective""}, {""id"": 2655, ""name"": ""group therapy""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 18087, ""name"": ""attempted rape""}, {""id"": 184352, ""name"": ""rape and revenge""}, {""id"": 325813, ""name"": ""exuberant""}]",2015-10-01,5.782,1038,4.8389,/jG5GDIcqiqHXkvINZSjyzBUO2vH.jpg,en
421443,Teleios,"A deep space mining vessel has been adrift for two years. It is suspected the crew brutally killed each other, but the reason for the bloodbath is unknown. A rescue crew is sent to find if there are any survivors, what happened and why.","[{""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 310, ""name"": ""artificial intelligence (a.i.)""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 202739, ""name"": ""genetic enhancement""}, {""id"": 209280, ""name"": ""deep space""}]",2017-04-06,4.9,90,4.5689,/4jDlmsBB9i8vc10SVxgHfcrjE8t.jpg,en
438674,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.","[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 1321, ""name"": ""gold""}, {""id"": 1157, ""name"": ""husband wife relationship""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 380, ""name"": ""sibling relationship""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 156121, ""name"": ""ex-con""}, {""id"": 166491, ""name"": ""crooked cop""}, {""id"": 190722, ""name"": ""reunited friends""}, {""id"": 199072, ""name"": ""suspended cop""}, {""id"": 210162, ""name"": ""grim""}, {""id"": 252962, ""name"": ""stake out""}, {""id"": 312898, ""name"": ""violence""}]",2019-02-21,6.596,1078,4.2481,/dQ9EkVyPYJNVCfP5jWXRe4faUFA.jpg,en
353047,Zappa,"With the help of more than 10,000 dedicated Zappa fans, this is the long-awaited definitive documentary project of Alex Winter documenting the life and career of enigmatic groundbreaking rock star Frank Zappa. Alex also utilizes in this picture thousands of hours of painstakingly digitized videos, photos, audio, writing, and everything in between from Zappa's private archives. These chronicles have never been brought to a public audience before, until now.","[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]","[{""id"": 1233, ""name"": ""composer""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 15216, ""name"": ""avant-garde""}, {""id"": 157954, ""name"": ""progressive rock""}, {""id"": 164120, ""name"": ""rock singer""}, {""id"": 171346, ""name"": ""bandleader""}, {""id"": 268830, ""name"": ""life and career""}, {""id"": 276512, ""name"": ""the mother of invention""}, {""id"": 302127, ""name"": ""famous song""}, {""id"": 329263, ""name"": ""revolutionary singer""}, {""id"": 338464, ""name"": ""american musician""}, {""id"": 345747, ""name"": ""biographical documentary""}]",2020-11-27,7.3,64,5.1156,/qQVsDHZ2JZ4dEtAZVMmZqfH4xpG.jpg,en
134374,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]","[{""id"": 416, ""name"": ""miami, florida""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 155547, ""name"": ""weight lifting""}, {""id"": 161320, ""name"": ""weightlifting""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2013-04-18,6.278,4714,4.762,/9WqA0Ry9wmTzFvom8mNbcyKZQgP.jpg,en
424121,Apostle,"In 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 1209, ""name"": ""wales""}, {""id"": 1336, ""name"": ""ransom""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 6158, ""name"": ""cult""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11001, ""name"": ""religion""}, {""id"": 11222, ""name"": ""prophet""}, {""id"": 14765, ""name"": ""church""}, {""id"": 164346, ""name"": ""praying""}, {""id"": 209568, ""name"": ""folk horror""}, {""id"": 226406, ""name"": ""isolated island""}, {""id"": 236170, ""name"": ""1900s""}, {""id"": 240303, ""name"": ""father daughter relationship""}]",2018-09-21,6.134,1537,4.7606,/rd269f2Yftxxam3EOJPYVwrvjIJ.jpg,en
301233,Terrified,"Traumatized after witnessing her jealous husband kill her adulterous lover and then himself, an unbalanced, nymphomaniac young woman finds herself stalked by an unknown assailant, but she cannot make anyone believe her desperate situation.","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 596, ""name"": ""adultery""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1566, ""name"": ""dreams""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 2754, ""name"": ""trauma""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9838, ""name"": ""nymphomaniac""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 12670, ""name"": ""los angeles, california""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 33513, ""name"": ""desire""}, {""id"": 162271, ""name"": ""husband""}]",1995-01-13,4.1,18,4.2076,/nZAn2vr8ErK8zVff3ubuxjACqTF.jpg,en
96153,Bufo & Spallanzani,"Ivan Canabrava is a writer, turned insurance ivestigator who investigates mysterious deaths involving Bufo Marinus. Bufo Marinus is a frog poison causing catalepsy in humans, simulating death, enabling grand insurance fraud and other crimes. Ten years later, now as a successful writer, similar characters possibly using Bufo Marinus reappear and create an intricate plot full of surprises.","[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 155251, ""name"": ""novelist""}, {""id"": 254921, ""name"": ""homicide investigation""}, {""id"": 302666, ""name"": ""venom""}, {""id"": 319611, ""name"": ""frogs""}]",2001-08-31,4.8,10,4.7882,/jS6zTtOS34Kwbsry4l3Bn9QzKVX.jpg,pt
8938,Tokyo!,"Three distinct tales unfold in the bustling city of Tokyo. Merde, a bizarre sewer-dweller, emerges from a manhole and begins terrorizing pedestrians. After his arrest, he stands trial and lashes out at a hostile courtroom. A man who has resigned himself to a life of solitude reconsiders after meeting a charming pizza delivery woman. And finally, a happy young couple find themselves undergoing a series of frightening metamorphoses.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 9706, ""name"": ""anthology""}, {""id"": 12369, ""name"": ""tokyo, japan""}, {""id"": 171366, ""name"": ""multiple storylines""}]",2008-08-16,6.902,255,4.8178,/6xbq2EBAOwy0V7bzd1um3sJX1jd.jpg,ja
1400763,Touch Me,Two codependent best friends become addicted to the heroin-like touch of an alien narcissist who may or may not be trying to take over the world.,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",[],2026-03-20,0.0,0,4.7611,/nvTvxSQJOi4dbDNEPo0LMqE594O.jpg,en
472876,Zombies,"When the world is in shambles, plagued by a zombie outbreak, only the strong will survive, but just how much determination will it take? Will Luke and his crew have enough ambition and ammunition to stay alive long enough to save the human race?","[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 12377, ""name"": ""zombie""}]",2017-09-29,5.9,44,4.5113,/9DKBXrxD4K3TJlH76bJ8IEtbOqN.jpg,de
68569,Invincible,A Jewish strongman performs in Berlin as the blond Aryan hero Siegfried.,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]","[{""id"": 3901, ""name"": ""rabbi""}, {""id"": 10144, ""name"": ""antisemitism""}, {""id"": 157681, ""name"": ""strong man""}]",2001-12-02,6.2,58,5.1412,/vvNDQO2izNk6ytDxFtTr1BP5CxL.jpg,en
8374,The Boondock Saints,"Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 8045, ""name"": ""bratva (russian mafia)""}, {""id"": 1680, ""name"": ""boston, massachusetts""}, {""id"": 703, ""name"": ""detective""}, {""id"": 1857, ""name"": ""irish-american""}, {""id"": 11005, ""name"": ""prologue""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 15321, ""name"": ""police station""}, {""id"": 159633, ""name"": ""pager""}, {""id"": 166462, ""name"": ""mob boss""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 193551, ""name"": ""vigilantism""}, {""id"": 200918, ""name"": ""angry""}, {""id"": 239797, ""name"": ""complex""}, {""id"": 243959, ""name"": ""brother brother relationship""}, {""id"": 273124, ""name"": ""public execution""}, {""id"": 320420, ""name"": ""hilarious""}]",1999-01-22,7.3,2606,4.7222,/wtLUmkWg41xFLpvmUWAN1mm65f6.jpg,en
1245827,Tango Bar,"A young woman travels abroad trying to realize her dream of being a model, but there she is deceived and subjected to prostitution at the Cabaret Tango Bar, where she experiences the horrors as a victim of a sex trafficking network.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 5927, ""name"": ""violence against women""}, {""id"": 15049, ""name"": ""sex trafficking""}, {""id"": 173251, ""name"": ""forced prostitution""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 222930, ""name"": ""latin american history""}, {""id"": 248311, ""name"": ""bordel""}, {""id"": 281523, ""name"": ""gender violence""}]",2024-03-07,10.0,0,4.7376,/1HqWa4f1LBTJqhDQd4gWIQ0ZBzU.jpg,es
1177908,Flies,"Mr. Machi is a businessman fond of luxuries, easy money and women. A despicable person who abuses his power and position, but suddenly finds himself in an extreme situation: one morning, in broad daylight, he punctures a tire. But his surprise comes when he discovers the disfigured corpse of a stranger in his trunk.  Someone has set a trap for him. There he begins a desperate route to get rid of the body, discover his identity and know who is behind all this. One of the many enemies that he has cultivated over the years, from his own wife to co-workers, bodyguards and politicians. It could have been any of those that he has stepped on during these years to continue climbing or to consolidate his power, because for Luis Machi, people are so insignificant that from afar they look like flies.","[{""id"": 53, ""name"": ""Thriller""}]",[],2023-10-06,6.269,13,4.6335,/x9N3Ve9inJAHIF8vYHpm4hdUdBH.jpg,es
2142,Cop Land,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 586, ""name"": ""new jersey""}, {""id"": 6149, ""name"": ""police""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11363, ""name"": ""arson""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10978, ""name"": ""bad cop""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 156022, ""name"": ""nypd""}, {""id"": 161306, ""name"": ""world trade center""}, {""id"": 194998, ""name"": ""curious""}, {""id"": 207268, ""name"": ""neo-noir""}]",1997-08-15,6.793,1742,4.7502,/bUXaWZPj7qzXjKc2s3Pwdkhxh2o.jpg,en
38046,Retrograde,Two time travelers with opposing views are sent back to the present aboard a research ship in the Antarctic to prevent a global biological disaster from occuring,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 1612, ""name"": ""spacecraft""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4884, ""name"": ""infection""}, {""id"": 14675, ""name"": ""lethal virus""}]",2004-11-02,3.041,49,4.4176,/9O7V4YN9WRxCeYCr7Hj9ZyU0jzs.jpg,en
765245,Swan Song,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate in this thought-provoking exploration of love, loss, and sacrifice.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 2964, ""name"": ""future""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 173971, ""name"": ""taunting""}, {""id"": 178895, ""name"": ""questioning""}, {""id"": 187046, ""name"": ""implanted memory""}, {""id"": 190531, ""name"": ""speculative""}, {""id"": 197582, ""name"": ""mysterious""}, {""id"": 208251, ""name"": ""nervous""}, {""id"": 208327, ""name"": ""zealous""}, {""id"": 289675, ""name"": ""replica""}, {""id"": 325809, ""name"": ""enthusiastic""}, {""id"": 325813, ""name"": ""exuberant""}, {""id"": 325824, ""name"": ""hopeful""}, {""id"": 325826, ""name"": ""hum""}, {""id"": 325839, ""name"": ""ominous""}, {""id"": 325842, ""name"": ""powerful""}, {""id"": 325843, ""name"": ""pretentious""}]",2021-12-17,7.132,571,3.5761,/zzCdikGD9Qa5NT8lZtUv9dXNgsm.jpg,en
14805,Bait,"Landing in jail for a petty theft crime, Alvin finds himself sharing a cell with John Jaster, the incarcerated half of the pair of high-tech thieves responsible for the missing gold. His partner, Bristol, is still at large. Alvin wants only to get out of prison and start fresh with his girlfriend, Lisa, and when the Feds, led by U.S. Treasury investigator Clenteen, set him loose on a sketchy deal, he thinks his luck has changed. Alvin has his freedom and the Feds have found their bait.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 156121, ""name"": ""ex-con""}]",2000-09-15,5.713,211,4.7277,/jon5ux36iUn6GnntxkZaNtB6AZT.jpg,en
